Date,Adj Close,Close,High,Low,Open,Volume
2002-10-10,26.213768005371094,37.42499923706055,38.5,36.63750076293945,38.5,173224
2002-10-11,26.765361785888672,38.212501525878906,38.9375,38.11249923706055,38.474998474121094,192536
2002-10-14,26.572721481323242,37.9375,39.0,37.57500076293945,38.92499923706055,152744
2002-10-15,26.572721481323242,37.9375,37.9375,37.9375,37.9375,0
2002-10-16,26.625253677368164,38.01250076293945,42.775001525878906,37.775001525878906,42.775001525878906,247760
2002-10-17,26.625253677368164,38.01250076293945,38.25,37.525001525878906,38.25,144512
2002-10-18,27.18560791015625,38.8125,39.92499923706055,38.287498474121094,38.75,512312
2002-10-21,27.605878829956055,39.412498474121094,40.73749923706055,39.25,39.724998474121094,646296
2002-10-22,26.60775375366211,37.98749923706055,39.75,37.75,39.75,229384
2002-10-23,26.485177993774414,37.8125,38.70000076293945,37.525001525878906,38.25,153320
2002-10-24,26.02113151550293,37.150001525878906,38.349998474121094,36.900001525878906,38.224998474121094,168744
2002-10-25,25.48706817626953,36.38750076293945,37.087501525878906,36.275001525878906,36.5,172296
2002-10-28,25.110572814941406,35.849998474121094,36.5,35.54999923706055,36.125,134504
2002-10-29,25.329465866088867,36.162498474121094,36.45000076293945,35.54999923706055,35.75,143024
2002-10-30,25.75847625732422,36.775001525878906,37.4375,36.25,36.5,164320
2002-10-31,26.16122817993164,37.349998474121094,37.5,36.79999923706055,37.0,118928
2002-11-01,25.88980484008789,36.962501525878906,38.150001525878906,36.76250076293945,37.525001525878906,108792
2002-11-04,26.082427978515625,37.23749923706055,37.5,36.95000076293945,37.5,56560
2002-11-05,25.802261352539062,36.837501525878906,37.32500076293945,36.599998474121094,36.88750076293945,70288
2002-11-06,25.802261352539062,36.837501525878906,36.837501525878906,36.837501525878906,36.837501525878906,0
2002-11-07,26.598983764648438,37.974998474121094,39.5,37.5,37.5,204880
2002-11-08,26.13497543334961,37.3125,37.73749923706055,37.025001525878906,37.25,77664
2002-11-11,25.740966796875,36.75,37.5,36.67499923706055,37.5,66568
2002-11-12,25.872295379638672,36.9375,37.5,36.5,36.5,106864
2002-11-13,25.65340232849121,36.625,37.224998474121094,36.42499923706055,37.125,106264
2002-11-14,26.003623962402344,37.125,37.900001525878906,36.63750076293945,37.20000076293945,211856
2002-11-15,26.563974380493164,37.92499923706055,38.162498474121094,37.5,37.95000076293945,154144
2002-11-18,26.83538818359375,38.3125,38.73749923706055,37.837501525878906,38.25,217672
2002-11-19,26.83538818359375,38.3125,38.3125,38.3125,38.3125,0
2002-11-20,27.719697952270508,39.57500076293945,39.875,38.25,38.25,406128
2002-11-21,30.118675231933594,43.0,44.724998474121094,40.3125,40.3125,2664024
2002-11-22,29.65464210510254,42.337501525878906,45.17499923706055,41.38750076293945,41.38750076293945,1184016
2002-11-25,29.602109909057617,42.26250076293945,43.20000076293945,41.75,42.75,428920
2002-11-26,29.427003860473633,42.01250076293945,43.45000076293945,41.775001525878906,42.625,367496
2002-11-27,28.805355072021484,41.125,42.75,40.88750076293945,42.75,301128
2002-11-28,29.97859001159668,42.79999923706055,43.724998474121094,41.51250076293945,41.525001525878906,447680
2002-11-29,29.97859001159668,42.79999923706055,42.79999923706055,42.79999923706055,42.79999923706055,0
2002-12-02,33.191837310791016,47.38750076293945,49.0,44.474998474121094,44.875,1388680
2002-12-03,35.09177780151367,50.099998474121094,52.42499923706055,46.775001525878906,48.5,4082608
2002-12-04,33.91854476928711,48.42499923706055,51.1875,47.76250076293945,49.224998474121094,2594928
2002-12-05,34.776580810546875,49.650001525878906,51.11249923706055,48.125,48.125,1720264
2002-12-06,35.6871337890625,50.95000076293945,51.67499923706055,49.63750076293945,50.5,1139968
2002-12-09,33.971073150634766,48.5,51.724998474121094,48.025001525878906,50.75,975768
2002-12-10,34.75031280517578,49.61249923706055,50.5,47.275001525878906,47.625,837808
2002-12-11,36.38758087158203,51.95000076293945,53.98749923706055,50.75,51.0,3286400
2002-12-12,36.68525314331055,52.375,54.0,52.0,52.0,2568024
2002-12-13,36.83409118652344,52.587501525878906,53.67499923706055,52.275001525878906,53.0,1112288
2002-12-16,35.249366760253906,50.32500076293945,53.67499923706055,50.025001525878906,53.25,1231456
2002-12-17,34.60145950317383,49.400001525878906,51.275001525878906,48.900001525878906,51.275001525878906,855656
2002-12-18,34.27750778198242,48.9375,50.724998474121094,48.599998474121094,49.95000076293945,618096
2002-12-19,37.17555236816406,53.07500076293945,54.375,49.375,49.92499923706055,3770256
2002-12-20,37.48200225830078,53.51250076293945,54.95000076293945,52.5,53.75,2952072
2002-12-23,36.151180267333984,51.61249923706055,53.76250076293945,51.25,53.75,1277744
2002-12-24,37.639591217041016,53.73749923706055,54.0,51.5625,51.75,1729840
2002-12-25,37.639591217041016,53.73749923706055,53.73749923706055,53.73749923706055,53.73749923706055,0
2002-12-26,38.707763671875,55.26250076293945,55.95000076293945,53.25,54.150001525878906,2894448
2002-12-27,37.83222579956055,54.01250076293945,55.875,53.787498474121094,55.650001525878906,956984
2002-12-30,40.029823303222656,57.150001525878906,57.724998474121094,52.76250076293945,54.0,4253744
2002-12-31,42.10487365722656,60.11249923706055,61.087501525878906,56.0,57.525001525878906,9998480
2003-01-01,42.78779220581055,61.087501525878906,61.974998474121094,59.98749923706055,59.98749923706055,6027072
2003-01-02,40.8353385925293,58.29999923706055,62.92499923706055,57.912498474121094,61.525001525878906,5325328
2003-01-03,41.334388732910156,59.01250076293945,61.04999923706055,58.5,60.0,4198040
2003-01-06,40.10862731933594,57.26250076293945,60.1875,56.875,59.92499923706055,4121520
2003-01-07,39.644596099853516,56.599998474121094,58.5,56.0625,58.0,2650800
2003-01-08,41.0629768371582,58.625,59.150001525878906,56.92499923706055,57.349998474121094,2648456
2003-01-09,41.46571350097656,59.20000076293945,60.150001525878906,58.45000076293945,59.0,2630400
2003-01-10,38.926631927490234,55.57500076293945,60.0,55.26250076293945,60.0,1702816
2003-01-13,39.32064437866211,56.13750076293945,56.75,54.25,56.224998474121094,2421496
2003-01-14,39.84597396850586,56.88750076293945,58.625,56.5,56.724998474121094,2239360
2003-01-15,40.64272689819336,58.025001525878906,58.625,57.025001525878906,57.349998474121094,2759760
2003-01-16,41.22056579589844,58.849998474121094,60.20000076293945,57.525001525878906,58.462501525878906,2842656
2003-01-17,40.29248809814453,57.525001525878906,59.0,57.275001525878906,58.125,1284144
2003-01-20,39.00544738769531,55.6875,57.474998474121094,55.275001525878906,57.25,928872
2003-01-21,37.989803314208984,54.23749923706055,56.5625,54.0,55.76250076293945,1147240
2003-01-22,38.156166076660156,54.474998474121094,55.75,54.07500076293945,54.70000076293945,1081352
2003-01-23,36.75529479980469,52.474998474121094,54.474998474121094,51.775001525878906,53.75,1001872
2003-01-24,35.44196319580078,50.599998474121094,53.474998474121094,49.88750076293945,52.625,1436848
2003-01-27,32.972938537597656,47.07500076293945,49.974998474121094,46.275001525878906,48.0,916832
2003-01-28,35.275638580322266,50.36249923706055,50.75,46.25,48.13750076293945,2043224
2003-01-29,34.27750778198242,48.9375,51.25,48.54999923706055,50.525001525878906,1370440
2003-01-30,34.8028450012207,49.6875,51.099998474121094,48.775001525878906,48.775001525878906,1203464
2003-01-31,33.962318420410156,48.48749923706055,50.11249923706055,48.17499923706055,48.75,1083040
2003-02-03,36.55392837524414,52.1875,52.474998474121094,48.625,48.8125,1566808
2003-02-04,35.4069709777832,50.54999923706055,53.474998474121094,50.01250076293945,52.25,1311144
2003-02-05,34.75031280517578,49.61249923706055,50.5,48.837501525878906,49.75,845080
2003-02-06,35.45074462890625,50.61249923706055,50.900001525878906,49.125,49.6875,946624
2003-02-07,35.10926055908203,50.125,51.912498474121094,49.5625,50.13750076293945,1023440
2003-02-10,33.94479751586914,48.462501525878906,50.224998474121094,48.29999923706055,49.5,449688
2003-02-11,33.63837432861328,48.025001525878906,49.73749923706055,47.75,48.5,701960
2003-02-12,33.191837310791016,47.38750076293945,48.75,47.025001525878906,48.525001525878906,459064
2003-02-13,33.191837310791016,47.38750076293945,47.38750076293945,47.38750076293945,47.38750076293945,0
2003-02-14,31.51079559326172,44.98749923706055,47.849998474121094,44.5625,45.63750076293945,790336
2003-02-17,33.51579666137695,47.849998474121094,48.0,45.787498474121094,46.25,795272
2003-02-18,33.314414978027344,47.5625,49.0,47.32500076293945,48.599998474121094,819688
2003-02-19,33.33192825317383,47.587501525878906,48.462501525878906,47.412498474121094,48.25,455960
2003-02-20,33.226863861083984,47.4375,47.73749923706055,45.82500076293945,46.400001525878906,542944
2003-02-21,32.64899444580078,46.61249923706055,47.95000076293945,46.42499923706055,47.5,494544
2003-02-24,32.85038375854492,46.900001525878906,47.73749923706055,46.5,47.73749923706055,326488
2003-02-25,32.07990646362305,45.79999923706055,47.0,45.38750076293945,45.38750076293945,264440
2003-02-26,31.519550323486328,45.0,46.95000076293945,44.650001525878906,46.275001525878906,422312
2003-02-27,32.001102447509766,45.6875,46.45000076293945,44.70000076293945,44.75,280480
2003-02-28,33.6558723449707,48.04999923706055,48.5,46.04999923706055,47.38750076293945,694688
2003-03-03,33.28814697265625,47.525001525878906,48.98749923706055,46.275001525878906,46.275001525878906,500896
2003-03-04,32.456398010253906,46.337501525878906,47.0,46.0,47.0,255760
2003-03-05,32.58771896362305,46.525001525878906,47.0,44.9375,45.82500076293945,471552
2003-03-06,31.703414916992188,45.26250076293945,46.900001525878906,45.0,46.900001525878906,265080
2003-03-07,30.819108963012695,44.0,45.974998474121094,43.8125,45.974998474121094,518664
2003-03-10,28.735326766967773,41.025001525878906,44.25,40.375,43.837501525878906,346400
2003-03-11,29.427003860473633,42.01250076293945,43.45000076293945,39.57500076293945,40.0,497168
2003-03-12,28.98923683166504,41.38750076293945,43.17499923706055,41.20000076293945,43.17499923706055,481872
2003-03-13,29.365718841552734,41.92499923706055,42.724998474121094,41.0,42.212501525878906,390112
2003-03-14,29.365718841552734,41.92499923706055,41.92499923706055,41.92499923706055,41.92499923706055,0
2003-03-17,29.278152465820312,41.79999923706055,43.0,40.275001525878906,40.775001525878906,373856
2003-03-18,29.278152465820312,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,0
2003-03-19,29.21686363220215,41.712501525878906,43.25,41.3125,42.875,374256
2003-03-20,29.926054000854492,42.724998474121094,43.0,41.0,41.875,537616
2003-03-21,29.926054000854492,42.724998474121094,42.724998474121094,42.724998474121094,42.724998474121094,0
2003-03-24,29.129316329956055,41.587501525878906,43.75,41.25,43.375,328920
2003-03-25,28.70905113220215,40.98749923706055,42.474998474121094,40.125,42.474998474121094,351496
2003-03-26,28.577722549438477,40.79999923706055,42.25,40.125,42.25,260264
2003-03-27,28.30630111694336,40.412498474121094,41.0,40.0,40.474998474121094,241056
2003-03-28,28.139951705932617,40.17499923706055,41.5,40.0,41.5,218000
2003-03-31,26.887924194335938,38.38750076293945,39.712501525878906,32.474998474121094,32.474998474121094,230712
2003-04-02,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-03,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-04,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-07,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-08,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-09,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-10,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-11,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-14,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-15,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-16,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-17,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-18,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-21,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-22,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-23,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-24,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-25,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-28,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-29,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-04-30,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-01,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-02,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-05,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-06,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-07,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-08,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-09,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-12,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-13,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-14,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-15,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-16,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-19,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-20,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-21,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-22,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-23,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-26,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-27,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-28,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-29,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-05-30,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-02,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-03,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-04,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-05,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-06,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-09,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-10,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-11,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-12,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-13,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-16,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-17,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-18,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-19,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-20,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-23,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-24,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-25,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-26,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-27,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-06-30,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-01,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-02,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-03,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-04,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-07,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-08,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-09,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-10,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-11,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-14,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-15,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-16,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-17,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-18,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-21,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-22,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-23,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-24,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-25,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-28,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-29,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-30,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-07-31,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-01,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-04,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-05,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-06,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-07,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-08,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-11,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-12,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-13,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-14,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-15,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-18,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-19,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-20,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-21,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-22,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-25,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-26,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-27,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-28,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-08-29,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-01,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-02,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-03,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-04,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-05,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-08,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-09,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-10,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-11,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-12,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-15,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-16,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-17,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-18,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-19,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-22,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-23,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-24,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-25,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-26,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-29,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-09-30,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-10-01,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-10-02,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-10-03,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
2003-10-06,26.887924194335938,38.38750076293945,38.38750076293945,38.38750076293945,38.38750076293945,0
